file,seed,env_dim,planner,pair_index,num_test_positions,num_vertices,num_edges,discrete_path_cost,continuous_path_cost
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.84.pkl,10000,2,RBG,84,1419,333,502,5.282051715063278,1.4317812202941964
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.85.pkl,10000,2,RBG,85,5998,655,1098,18.183695732156345,4.295623264342528
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.86.pkl,10000,2,RBG,86,8048,811,1383,16.1941745862796,3.345156292804819
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.87.pkl,10000,2,RBG,87,267,160,274,6.290811581537318,15.901028651916565
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.88.pkl,10000,2,RBG,88,142,55,82,3.1122018716219797,2.398783830828126
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.89.pkl,10000,2,RBG,89,48,46,90,4.230147433946331,0.43672268500095895
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.90.pkl,10000,2,RBG,90,1240,377,648,2.524289475291139,0.05540804047756252
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.91.pkl,10000,2,RBG,91,27,21,46,1.204774530018614,9.254137459198656
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.92.pkl,10000,2,RBG,92,10660,1926,3224,13.729776194971615,2.3696997958349084
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.93.pkl,10000,2,RBG,93,9026,1754,3004,15.91009340499422,5.461843663360082
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.94.pkl,10000,2,RBG,94,295,123,187,7.562035134529303,18.163233647864132
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.95.pkl,10000,2,RBG,95,9256,1020,1750,15.58635086959719,2.0127994953550896
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.96.pkl,10000,2,RBG,96,10320,1750,3029,11.107342533309199,2.723352719440742
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.97.pkl,10000,2,RBG,97,3805,432,668,11.760882546869961,5.410516297393314
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.98.pkl,10000,2,RBG,98,900,186,291,8.838044861930586,4.848219896199121
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.99.pkl,10000,2,RBG,99,9694,1361,2302,17.29071276249074,10.048382516674529
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RRT-2d.0.pkl,10000,2,RRT,0,11836,194,195,8.08497398822612,inf
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RRT-2d.1.pkl,10000,2,RRT,1,24690,375,376,13.251789128185596,inf
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RRT-2d.2.pkl,10000,2,RRT,2,229,9,10,4.168687893466772,inf
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RRT-2d.3.pkl,10000,2,RRT,3,263458,9314,9315,13.769747778294187,inf
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RRT-2d.4.pkl,10000,2,RRT,4,270794,9751,9752,12.58459735741621,inf
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RRT-2d.5.pkl,10000,2,RRT,5,4549,93,94,9.720515857685758,inf
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RRT-2d.6.pkl,10000,2,RRT,6,25299,667,668,10.104574828654115,inf
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RRT-2d.7.pkl,10000,2,RRT,7,20950,172,173,10.034152771669245,inf
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RRT-2d.8.pkl,10000,2,RRT,8,98693,1393,1394,6.482125475307512,inf
